프로젝트 명,엔드포인트 URL,엔드포인트 클래스,엔드포인트 메소드,사용 프로젝트 명,클래스,메소드(라인),메소드 분석,HTTP,엔드포인트 정의 위치,사용 파일,사용 라인,매칭 유형,신뢰도,소스 라인,endpoint_id
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,Finup.Chat.NET.Blazor.Core,ChatApi,RequestChatOut (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:356),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,356,param-literals,Medium,"using var repHttpMsg = await _httpClient.PostAsync($""{ApiUrl}/api/v1.9/chat/{chatidx}/users/{chatuseridx}:out"", default);",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,Finup.Chat.NET.Blazor.Core,ChatApi,RequestChatUserInfo (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:385),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,385,param-literals,Medium,"using var repHttpMsg = await _httpClient.GetAsync($""{ApiUrl}/api/v1.9/chat/{chatidx}/users/{chatuseridx}"");",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,Finup.Chat.NET.Blazor.Core,ChatApi,RequestChatMessageList (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:428),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,428,param-literals,Medium,"using var repHttpMsg = await _httpClient.GetAsync($""{ApiUrl}/api/v1.9/chat/{chatIdx}/messages?{queryString.ToString()}"");",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,Finup.Chat.NET.Blazor.Core,ChatApi,RequestChatMessageListNonJWT (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:477),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,477,param-literals,Medium,"using var repHttpMsg = await _httpClient.GetAsync($""{ApiUrl}/api/v1.9/chat/{chatIdx}/messages/{appcode}:unauth?{queryString.ToString()}"");",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,Finup.Chat.NET.Blazor.Core,ChatApi,RequestMessageDelete (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:680),"설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,680,param-literals,Medium,"RequestUri = new Uri($""{ApiUrl}/api/v1.9/chat/{chatIdx}/messages/{chatMessageIdx}/openchat:admin"")",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,Finup.Chat.NET.Blazor.Core,ChatApi,RequestAllMessageDelete (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:707),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,707,param-literals,Medium,"using var repHttpMsg = await _httpClient.DeleteAsync($""{ApiUrl}/api/v1.9/chat/{userIdx}/{appCode}/messages/delete-all-message"");",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,Finup.Chat.NET.Blazor.Core,ChatApi,SendMessage (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:725),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,725,param-literals,Medium,"using var repHttpMsg = await _httpClient.PostAsJsonAsync($""{ApiUrl}/api/v1.9/chat/{send.ChatIdx}/messages"", send, serialOpt);",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,Finup.Chat.NET.Blazor.Core,ChatApi,SetDefaultHeader (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:767),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,767,param-literals,Medium,"using var repHttpMsg = await _httpClient.PostAsync($""{ApiUrl}/api/v1.9/chat/{chatidx}/files:upload"", content);",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,Finup.Chat.NET.Blazor.Core,ChatApi,DownloadFile (Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs:789),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,Finup.Chat.NET.Blazor.Core/Protocols/ChatApi.cs,789,param-literals,Medium,"using var repHttpMsg = await _httpClient.GetAsync($""{ApiUrl}/api/v1.9/chat/{chatidx}/files/{fileidx}:download"");",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,Finup.Chat.NET.Blazor.WASM,Config,설정/상수 영역 (Finup.Chat.NET.Blazor.WASM/wwwroot/appsettings.Staging.json:7),"SignalR/실시간 연결 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,Finup.Chat.NET.Blazor.WASM/wwwroot/appsettings.Staging.json,7,param-literals,Medium,"""ChatChannel"": ""wss://pre-chatchannelfinance.finup.co.kr/api/v1/chat/connect"",",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,Finup.Chat.NET.Blazor.WASM,Config,설정/상수 영역 (Finup.Chat.NET.Blazor.WASM/wwwroot/appsettings.Staging.json:8),"SignalR/실시간 연결 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,Finup.Chat.NET.Blazor.WASM/wwwroot/appsettings.Staging.json,8,param-literals,Medium,"//""ChatChannel"": ""wss://loc-chatchannel.finup.co.kr:7295/api/v1/chat/connect"",",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,Finup.Chat.NET.Blazor.WASM,Config,설정/상수 영역 (Finup.Chat.NET.Blazor.WASM/wwwroot/appsettings.json:7),"SignalR/실시간 연결 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,Finup.Chat.NET.Blazor.WASM/wwwroot/appsettings.json,7,param-literals,Medium,"""ChatChannel"": ""wss://pre-chatchannelfinance.finup.co.kr/api/v1/chat/connect"",",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,Finup.Chat.NET.Blazor.WASM,Config,설정/상수 영역 (Finup.Chat.NET.Blazor.WASM/wwwroot/appsettings.json:8),"SignalR/실시간 연결 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,Finup.Chat.NET.Blazor.WASM/wwwroot/appsettings.json,8,param-literals,Medium,"//""ChatChannel"": ""wss://loc-chatchannel.finup.co.kr:7295/api/v1/chat/connect"",",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,Finup.Chat.NET.Blazor.WASM,Config,설정/상수 영역 (Finup.Chat.NET.Blazor.WASM/wwwroot/appsettings.publish.json:6),"SignalR/실시간 연결 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,Finup.Chat.NET.Blazor.WASM/wwwroot/appsettings.publish.json,6,param-literals,Medium,"""ChatChannel"": ""wss://chatchannelfinance.finup.co.kr/api/v1/chat/connect"",",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,FinUp.Chat.Web.React,ChatRepository,GetChatMessageAsync (FinUp.Chat.Web.React/Repository/ChatRepository.cs:55),"설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,FinUp.Chat.Web.React/Repository/ChatRepository.cs,55,param-literals,Medium,"var res = await Core.NET.Web.Util.WebRequestAsync($""{_siteUrl.ChatApiUrl}/api/v1/chat/{chatIdx}/messages:free?PageNo=1&PageSize={pageSize}&AreaType={(int)areaType}"", headers: headers);",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,FinUp.Finance,ChatApiService,GetThemeChatMessageRanks (FinUp.Finance/Service/ChatApiService.cs:30),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,FinUp.Finance/Service/ChatApiService.cs,30,param-literals,Medium,"var url = $""{_chatAPIUrl}/api/v1.9/chat/finance/message-count?date={currDate.ToString(""yyyy-MM-dd"")}"";",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,FinUp.Finance.Admin,Config,설정/상수 영역 (FinUp.Finance.Admin/Web.config:48),"설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,FinUp.Finance.Admin/Web.config,48,param-literals,Medium,"<add key=""ChatMessageApiUrl"" value=""https://pre-chatapi.finup.co.kr/api/v1/chat/{0}/messages:signal"" />",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,FinUp.Finance.Admin,Config,설정/상수 영역 (FinUp.Finance.Admin/Web.config:49),"설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,FinUp.Finance.Admin/Web.config,49,param-literals,Medium,"<add key=""ChatMessageApiUrlTheme"" value=""https://pre-chatapi.finup.co.kr/api/v1.9/chat/854/messages:system"" />",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,FinUp.General,FUApi.ChatApi,ChatApiChatUserInsert (FinUp.General/FUApi.ChatApi.cs:410),"설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,FinUp.General/FUApi.ChatApi.cs,410,param-literals,Medium,", url: string.Format(""{0}/api/v1/chat/{1}/users:upsert"", ChatApiUrl, externalChatChatIdx)",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,FinUp.General,FUApi.ChatApi,ChatApiChatUserUpdate (FinUp.General/FUApi.ChatApi.cs:459),"설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,FinUp.General/FUApi.ChatApi.cs,459,param-literals,Medium,", url: string.Format(""{0}/api/v1/chat/{1}/users:upsert"", ChatApiUrl, ExternalChatChatIdx)",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,FinUp.Stock,SPApi.ChatApi,ExecChatApiChatFilesDownLoad (FinUp.Stock/SPApi.ChatApi.cs:529),"설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,FinUp.Stock/SPApi.ChatApi.cs,529,param-literals,Medium,"string address = string.Format(""{0}/api/v1/chat/{1}/files/{2}:download-app"", ChatApiUrl, ExternalChatChatIdx, ExternalChatFileIdx);",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,FinUp.Stock,SPApi.ChatApi,ChatApiChatUserInsert (FinUp.Stock/SPApi.ChatApi.cs:820),"설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,FinUp.Stock/SPApi.ChatApi.cs,820,param-literals,Medium,", url: string.Format(""{0}/api/v1/chat/{1}/users:upsert"", ChatApiUrl, externalChatChatIdx)",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,FinUp.Stock,SPApi.ChatApi,ChatApiChatUserInsert (FinUp.Stock/SPApi.ChatApi.cs:826),"설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,FinUp.Stock/SPApi.ChatApi.cs,826,param-literals,Medium,"Logger.Instance.InsertManualy(""ChatApiChatUserInsert"", string.Format(""{0}/api/v1/chat/{1}/users:upsert"", ChatApiUrl, externalChatChatIdx), param.ToString(), JsonConvert.SerializeObject(resultApi), null, null, null, LogicalType.DEV, LogType.INFO, 20);",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,FinUp.Stock,SPApi.ChatApi,ChatApiChatUserUpdate (FinUp.Stock/SPApi.ChatApi.cs:875),"설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,FinUp.Stock/SPApi.ChatApi.cs,875,param-literals,Medium,", url: string.Format(""{0}/api/v1/chat/{1}/users:upsert"", ChatApiUrl, ExternalChatChatIdx)",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,FinUp.Stock,SPApi.ChatApi,ChatApiChatUserUpdate (FinUp.Stock/SPApi.ChatApi.cs:881),"설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,FinUp.Stock/SPApi.ChatApi.cs,881,param-literals,Medium,"Logger.Instance.InsertManualy(""ChatApiChatUserUpdate"", string.Format(""{0}/api/v1/chat/{1}/users:upsert"", ChatApiUrl, ExternalChatChatIdx), param.ToString(), JsonConvert.SerializeObject(resultApi), null, null, null, LogicalType.DEV, LogType.INFO, 20);",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,FinUp.Stock,SPApi.ChatApi,ChatApiChatUserOutAll (FinUp.Stock/SPApi.ChatApi.cs:906),"설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,FinUp.Stock/SPApi.ChatApi.cs,906,param-literals,Medium,", url: string.Format(""{0}/api/v1/chat/{1}/users:cancel"", ChatApiUrl, ExternalChatChatIdx)",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,FinUp.Stock,SPApi.ChatApi,ChatApiChatMessageHistoryDate (FinUp.Stock/SPApi.ChatApi.cs:949),"설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,FinUp.Stock/SPApi.ChatApi.cs,949,param-literals,Medium,", url: string.Format(""{0}/api/v1/chat/{1}/messages:history-date{2}"", ChatApiUrl, ExternalChatChatIdx, sbParam)",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,FinUp.Stock,SPApi.ChatApi,ChatApiChatMessageHistory (FinUp.Stock/SPApi.ChatApi.cs:992),"설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,FinUp.Stock/SPApi.ChatApi.cs,992,param-literals,Medium,", url: string.Format(""{0}/api/v1/chat/{1}/messages:history{2}"", ChatApiUrl, ExternalChatChatIdx, sbParam)",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,FinUp.Stock,SPApi.ChatApi,ChatApiRoboAIDescChange (FinUp.Stock/SPApi.ChatApi.cs:1016),"설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,FinUp.Stock/SPApi.ChatApi.cs,1016,param-literals,Medium,", url: $""{ChatApiUrl}/api/v1/chat/{param.ChatIdx}/messages:robo-aidesc""",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,FinUp.Stock.App,ChatApi,ChatApiChatUserInsert (FinUp.Stock.App/Util/ChatApi.cs:259),"설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,FinUp.Stock.App/Util/ChatApi.cs,259,param-literals,Medium,", url: string.Format(""{0}/api/v1/chat/{1}/users:upsert"", ChatApiUrl, externalChatChatIdx)",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,FinUp.Stock.App,ChatApi,ChatApiChatUserCancel (FinUp.Stock.App/Util/ChatApi.cs:365),"설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,FinUp.Stock.App/Util/ChatApi.cs,365,param-literals,Medium,", url: string.Format(""{0}/api/v1/chat/{1}/users:upsert"", ChatApiUrl, externalChatChatIdx)",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,FinUp.Stock.App,ChatApi,ChatApiChatUserOutAll (FinUp.Stock.App/Util/ChatApi.cs:694),"설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,FinUp.Stock.App/Util/ChatApi.cs,694,param-literals,Medium,", url: string.Format(""{0}/api/v1/chat/{1}/users:cancel"", ChatApiUrl, ExternalChatChatIdx)",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,FinUp.StockData.ChartCapture.App,TcpListenerRobo,UploadFileAsync (FinUp.StockData.ChartCapture.App/TcpListenerRobo.cs:141),"서버-side HTTP 호출 후보; 설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,FinUp.StockData.ChartCapture.App/TcpListenerRobo.cs,141,param-literals,Medium,"var url = $""{ConfigurationManager.AppSettings[""ChatApiUrl""]}/api/v1/chat/0/files:upload-robo"";",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat,ChatController,Connect,FinUp.StockData.Price.Middleware.App,Config,설정/상수 영역 (FinUp.StockData.Price.Middleware.App/App.config:45),"설정/상수 URL 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:42,FinUp.StockData.Price.Middleware.App/App.config,45,param-literals,Medium,"<add key=""ChatMessageApiUrl"" value=""https://pre-chatapi.finup.co.kr/api/v1/chat/{0}/messages:signal"" />",192
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat/client/count,ChatController,Count,FinUp.Chat.Admin,View/Markup,View/Markup 영역 (FinUp.Chat.Admin/Views/ThemeChat/Monitoring.cshtml:43),"문자열/경로 참조 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:97,FinUp.Chat.Admin/Views/ThemeChat/Monitoring.cshtml,43,param-literals,Medium,"url: `${channelUrl}/api/v1/Chat/client/count`,",193
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat/connect,ChatController,ConnectByGet,Finup.Chat.NET.Blazor.WASM,Config,설정/상수 영역 (Finup.Chat.NET.Blazor.WASM/wwwroot/appsettings.Staging.json:7),"SignalR/실시간 연결 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:61,Finup.Chat.NET.Blazor.WASM/wwwroot/appsettings.Staging.json,7,param-literals,Medium,"""ChatChannel"": ""wss://pre-chatchannelfinance.finup.co.kr/api/v1/chat/connect"",",194
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat/connect,ChatController,ConnectByGet,Finup.Chat.NET.Blazor.WASM,Config,설정/상수 영역 (Finup.Chat.NET.Blazor.WASM/wwwroot/appsettings.Staging.json:8),"SignalR/실시간 연결 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:61,Finup.Chat.NET.Blazor.WASM/wwwroot/appsettings.Staging.json,8,param-literals,Medium,"//""ChatChannel"": ""wss://loc-chatchannel.finup.co.kr:7295/api/v1/chat/connect"",",194
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat/connect,ChatController,ConnectByGet,Finup.Chat.NET.Blazor.WASM,Config,설정/상수 영역 (Finup.Chat.NET.Blazor.WASM/wwwroot/appsettings.json:7),"SignalR/실시간 연결 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:61,Finup.Chat.NET.Blazor.WASM/wwwroot/appsettings.json,7,param-literals,Medium,"""ChatChannel"": ""wss://pre-chatchannelfinance.finup.co.kr/api/v1/chat/connect"",",194
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat/connect,ChatController,ConnectByGet,Finup.Chat.NET.Blazor.WASM,Config,설정/상수 영역 (Finup.Chat.NET.Blazor.WASM/wwwroot/appsettings.json:8),"SignalR/실시간 연결 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:61,Finup.Chat.NET.Blazor.WASM/wwwroot/appsettings.json,8,param-literals,Medium,"//""ChatChannel"": ""wss://loc-chatchannel.finup.co.kr:7295/api/v1/chat/connect"",",194
FinUp.Chat.NET.Api.Channel,api/v{version:apiVersion}/Chat/connect,ChatController,ConnectByGet,Finup.Chat.NET.Blazor.WASM,Config,설정/상수 영역 (Finup.Chat.NET.Blazor.WASM/wwwroot/appsettings.publish.json:6),"SignalR/실시간 연결 후보. 매칭=CSV 파라미터 URL의 고정 구간 순차 매칭, 신뢰도=Medium.",GET,FinUp.Chat.NET.Api.Channel/Controllers/ChatController.cs:61,Finup.Chat.NET.Blazor.WASM/wwwroot/appsettings.publish.json,6,param-literals,Medium,"""ChatChannel"": ""wss://chatchannelfinance.finup.co.kr/api/v1/chat/connect"",",194
